ClientId,Period,PlanId,State,Lives
13104,202112,69739,FL,1723
13104,202112,69754,MA,188
13104,202112,68662,AK,159
13104,202112,68662,AL,55
13104,202112,68662,AR,25
13104,202112,68662,AZ,1793
13104,202112,68662,CA,683
13104,202112,68662,CO,1009
13104,202112,68662,DC,11
13104,202112,68662,DE,15
13104,202112,68662,FL,25
13104,202112,68662,GA,138
13104,202112,68662,HI,39
13104,202112,68662,IA,32
13104,202112,68662,ID,11
13104,202112,68662,IL,848
13104,202112,68662,IN,41
13104,202112,68662,KS,116
13104,202112,68662,KY,3
13104,202112,68662,LA,1487
13104,202112,68662,MD,14
13104,202112,68662,MI,11
13104,202112,68662,MN,57
13104,202112,68662,MO,206
13104,202112,68662,MS,25
13104,202112,68662,MT,109
13104,202112,68662,NC,74
13104,202112,68662,ND,6
13104,202112,68662,NE,17
13104,202112,68662,NJ,202
13104,202112,68662,NM,4814
13104,202112,68662,NV,22
13104,202112,68662,NY,55
13104,202112,68662,OK,5909
13104,202112,68662,OR,132
13104,202112,68662,PA,871
13104,202112,68662,SC,66
13104,202112,68662,SD,38
13104,202112,68662,TN,213
13104,202112,68662,TX,9959
13104,202112,68662,UT,157
13104,202112,68662,VA,30
13104,202112,68662,WA,177
13104,202112,68662,WI,18
13104,202112,68662,WV,5
13104,202112,68662,WY,229
13104,202112,68860,AK,169
13104,202112,68860,AL,45
13104,202112,68860,AR,29
13104,202112,68860,AZ,873
13104,202112,68860,CA,2913
13104,202112,68860,CO,700
13104,202112,68860,CT,120
13104,202112,68860,DC,18
13104,202112,68860,DE,28
13104,202112,68860,FL,2719
13104,202112,68860,GA,120
13104,202112,68860,HI,227
13104,202112,68860,IA,0
13104,202112,68860,ID,136
13104,202112,68860,IL,1956
13104,202112,68860,IN,2691
13104,202112,68860,KS,0
13104,202112,68860,KY,4324
13104,202112,68860,LA,652
13104,202112,68860,MA,767
13104,202112,68860,MD,51
13104,202112,68860,ME,0
13104,202112,68860,MI,2963
13104,202112,68860,MN,3187
13104,202112,68860,MO,5
13104,202112,68860,MS,74
13104,202112,68860,MT,0
13104,202112,68860,NC,937
13104,202112,68860,ND,1019
13104,202112,68860,NE,3
13104,202112,68860,NH,152
13104,202112,68860,NJ,1382
13104,202112,68860,NM,1404
13104,202112,68860,NV,16
13104,202112,68860,NY,1784
13104,202112,68860,OH,8772
13104,202112,68860,OK,4
13104,202112,68860,OR,20
13104,202112,68860,PA,956
13104,202112,68860,PR,0
13104,202112,68860,RI,160
13104,202112,68860,SC,397
13104,202112,68860,SD,37
13104,202112,68860,TN,260
13104,202112,68860,TX,6258
13104,202112,68860,UT,593
13104,202112,68860,VA,199
13104,202112,68860,VT,0
13104,202112,68860,WA,417
13104,202112,68860,WI,1002
13104,202112,68860,WV,640
13104,202112,68860,WY,65
13104,202112,69111,AL,137
13104,202112,69111,AR,45
13104,202112,69111,AZ,2
13104,202112,69111,CA,25
13104,202112,69111,CT,5
13104,202112,69111,DC,0
13104,202112,69111,DE,0
13104,202112,69111,FL,55
13104,202112,69111,GA,257
13104,202112,69111,HI,18
13104,202112,69111,IA,13
13104,202112,69111,IL,11
13104,202112,69111,IN,3
13104,202112,69111,KS,15
13104,202112,69111,KY,144
13104,202112,69111,LA,81
13104,202112,69111,MA,14
13104,202112,69111,MD,3
13104,202112,69111,MI,3
13104,202112,69111,MN,0
13104,202112,69111,MS,41
13104,202112,69111,NC,0
13104,202112,69111,NE,75
13104,202112,69111,NH,0
13104,202112,69111,NJ,50
13104,202112,69111,NM,7
13104,202112,69111,NY,25
13104,202112,69111,OH,15
13104,202112,69111,OK,30
13104,202112,69111,PA,15
13104,202112,69111,RI,0
13104,202112,69111,SC,54
13104,202112,69111,TN,128
13104,202112,69111,TX,306
13104,202112,69111,VA,77
13104,202112,69111,VT,4
13104,202112,69111,WA,2
13104,202112,69111,WI,5
13104,202112,69111,WV,44
13104,202112,69145,TX,74660
13104,202112,69281,SC,3384
13104,202112,69347,MN,3164
13104,202112,69396,WA,824
13104,202112,69462,FL,727
13104,202112,69496,CA,73322
13104,202112,69498,AK,177
13104,202112,69498,AL,908
13104,202112,69498,AR,352
13104,202112,69498,AZ,906
13104,202112,69498,CA,3453
13104,202112,69498,CO,836
13104,202112,69498,CT,216
13104,202112,69498,DC,1695
13104,202112,69498,DE,132
13104,202112,69498,FL,2551
13104,202112,69498,GA,1515
13104,202112,69498,GU,0
13104,202112,69498,HI,433
13104,202112,69498,IA,277
13104,202112,69498,ID,223
13104,202112,69498,IL,1082
13104,202112,69498,IN,568
13104,202112,69498,KS,383
13104,202112,69498,KY,529
13104,202112,69498,LA,449
13104,202112,69498,MA,632
13104,202112,69498,MD,2694
13104,202112,69498,ME,241
13104,202112,69498,MI,697
13104,202112,69498,MN,446
13104,202112,69498,MO,830
13104,202112,69498,MS,408
13104,202112,69498,MT,212
13104,202112,69498,NC,1151
13104,202112,69498,ND,114
13104,202112,69498,NE,227
13104,202112,69498,NH,163
13104,202112,69498,NJ,731
13104,202112,69498,NM,474
13104,202112,69498,NV,353
13104,202112,69498,NY,1442
13104,202112,69498,OH,1182
13104,202112,69498,OK,801
13104,202112,69498,OR,491
13104,202112,69498,PA,1619
13104,202112,69498,PR,419
13104,202112,69498,RI,138
13104,202112,69498,SC,638
13104,202112,69498,SD,173
13104,202112,69498,TN,695
13104,202112,69498,TX,2913
13104,202112,69498,UT,574
13104,202112,69498,VA,2927
13104,202112,69498,VT,90
13104,202112,69498,WA,1162
13104,202112,69498,WI,396
13104,202112,69498,WV,353
13104,202112,69498,WY,104
13104,202112,69532,NJ,5799
13104,202112,69532,NY,29188
13104,202112,69545,TX,28555
13104,202112,69598,RI,1860
13104,202112,69647,IL,186
13104,202112,69681,LA,11274
13104,202112,69781,OR,1082
13104,202112,69783,AL,0
13104,202112,69783,OH,13
13104,202112,69783,TN,0
13104,202112,62208,NJ,0
13104,202112,62231,WA,0
13104,202112,62265,CA,1
13104,202112,62331,NY,40000
13104,202112,62338,TN,0
13104,202112,62365,NY,0
13104,202112,62372,MI,0
13104,202112,62765,AL,0
13104,202112,62767,AL,4764
13104,202112,62767,AR,7982
13104,202112,62767,AZ,2139
13104,202112,62767,CA,36
13104,202112,62767,CO,8
13104,202112,62767,FL,15285
13104,202112,62767,GA,47
13104,202112,62767,ID,3
13104,202112,62767,IL,72
13104,202112,62767,IN,4973
13104,202112,62767,KY,523
13104,202112,62767,LA,1060
13104,202112,62767,MA,9
13104,202112,62767,MI,9
13104,202112,62767,MO,5700
13104,202112,62767,MS,6785
13104,202112,62767,NC,2299
13104,202112,62767,NJ,833
13104,202112,62767,NM,2410
13104,202112,62767,NV,9
13104,202112,62767,NY,5
13104,202112,62767,OH,13
13104,202112,62767,OK,2823
13104,202112,62767,PA,13438
13104,202112,62767,SC,612
13104,202112,62767,TN,3512
13104,202112,62767,TX,7940
13104,202112,62767,VA,2453
13104,202112,62767,VT,32
13104,202112,62767,WA,890
13104,202112,62767,WI,57
13104,202112,62767,WV,948
13104,202112,62801,AK,603
13104,202112,62801,AL,46300
13104,202112,62801,AR,66338
13104,202112,62801,AS,0
13104,202112,62801,AZ,37648
13104,202112,62801,CA,428198
13104,202112,62801,CO,27277
13104,202112,62801,CT,39230
13104,202112,62801,DC,4812
13104,202112,62801,DE,10157
13104,202112,62801,FL,306411
13104,202112,62801,GA,117053
13104,202112,62801,HI,6311
13104,202112,62801,IA,36915
13104,202112,62801,ID,15025
13104,202112,62801,IL,132804
13104,202112,62801,IN,71258
13104,202112,62801,KS,38290
13104,202112,62801,KY,56937
13104,202112,62801,LA,62664
13104,202112,62801,MA,90988
13104,202112,62801,MD,59444
13104,202112,62801,ME,8424
13104,202112,62801,MI,72432
13104,202112,62801,MN,54820
13104,202112,62801,MO,87703
13104,202112,62801,MS,67674
13104,202112,62801,MT,15291
13104,202112,62801,NC,114752
13104,202112,62801,ND,13445
13104,202112,62801,NE,20654
13104,202112,62801,NH,12474
13104,202112,62801,NJ,98825
13104,202112,62801,NM,26595
13104,202112,62801,NV,8859
13104,202112,62801,NY,199241
13104,202112,62801,OH,86054
13104,202112,62801,OK,57622
13104,202112,62801,OR,30670
13104,202112,62801,PA,138548
13104,202112,62801,PR,11
13104,202112,62801,RI,8776
13104,202112,62801,SC,66588
13104,202112,62801,SD,12348
13104,202112,62801,TN,70123
13104,202112,62801,TX,200281
13104,202112,62801,UT,12011
13104,202112,62801,VA,71285
13104,202112,62801,VI,34
13104,202112,62801,VT,13351
13104,202112,62801,WA,58868
13104,202112,62801,WI,51094
13104,202112,62801,WV,24485
13104,202112,62801,WY,8970
13104,202112,62901,IL,14162
13104,202112,62901,NM,1989
13104,202112,62901,OK,1875
13104,202112,62901,TX,4098
13104,202112,63008,AK,2116
13104,202112,63008,AL,14327
13104,202112,63008,AR,9025
13104,202112,63008,AZ,20678
13104,202112,63008,CA,118585
13104,202112,63008,CO,16907
13104,202112,63008,CT,5787
13104,202112,63008,DC,2199
13104,202112,63008,DE,2969
13104,202112,63008,FL,60741
13104,202112,63008,GA,29518
13104,202112,63008,GU,0
13104,202112,63008,HI,4407
13104,202112,63008,IA,9725
13104,202112,63008,ID,4926
13104,202112,63008,IL,39034
13104,202112,63008,IN,20153
13104,202112,63008,KS,8566
13104,202112,63008,KY,13644
13104,202112,63008,LA,13818
13104,202112,63008,MA,21649
13104,202112,63008,MD,18699
13104,202112,63008,ME,4021
13104,202112,63008,MI,30568
13104,202112,63008,MN,17308
13104,202112,63008,MO,18044
13104,202112,63008,MS,8360
13104,202112,63008,MT,3149
13104,202112,63008,NC,29799
13104,202112,63008,ND,2290
13104,202112,63008,NE,6233
13104,202112,63008,NH,4085
13104,202112,63008,NJ,27158
13104,202112,63008,NM,6202
13104,202112,63008,NV,8888
13104,202112,63008,NY,60946
13104,202112,63008,OH,35885
13104,202112,63008,OK,11151
13104,202112,63008,OR,12748
13104,202112,63008,PA,39301
13104,202112,63008,PR,9877
13104,202112,63008,RI,3255
13104,202112,63008,SC,14537
13104,202112,63008,SD,2610
13104,202112,63008,TN,19958
13104,202112,63008,TX,82449
13104,202112,63008,UT,9311
13104,202112,63008,VA,25538
13104,202112,63008,VT,1938
13104,202112,63008,WA,22523
13104,202112,63008,WI,17717
13104,202112,63008,WV,5521
13104,202112,63008,WY,1664
13104,202112,63010,SC,12000
13104,202112,63267,VA,838
13104,202112,63301,NY,2139
13104,202112,63308,WA,8066
13104,202112,63403,PA,3505
13104,202112,63410,GA,30219
13104,202112,63667,HI,4650
13104,202112,63701,MA,2683
13104,202112,63737,UT,75468
13104,202112,63910,VA,0
13104,202112,63944,GA,0
13104,202112,63946,MD,0
13104,202112,64001,PA,0
13104,202112,64046,AL,16
13104,202112,64046,DE,407
13104,202112,64046,MD,5754
13104,202112,64046,MI,23
13104,202112,64046,NC,26
13104,202112,64046,NJ,906
13104,202112,64046,NY,1507
13104,202112,64046,OH,147
13104,202112,64046,PA,16473
13104,202112,64046,SC,44
13104,202112,64046,TN,23
13104,202112,64046,VA,994
13104,202112,64046,WV,270
13104,202112,64101,PA,0
13104,202112,64103,AL,54
13104,202112,64103,AR,19
13104,202112,64103,AZ,307
13104,202112,64103,CA,754
13104,202112,64103,CO,45
13104,202112,64103,CT,8
13104,202112,64103,DE,10
13104,202112,64103,FL,503
13104,202112,64103,GA,129
13104,202112,64103,IA,4
13104,202112,64103,ID,8
13104,202112,64103,IL,97
13104,202112,64103,IN,284
13104,202112,64103,KS,21
13104,202112,64103,KY,51
13104,202112,64103,LA,487
13104,202112,64103,MA,18
13104,202112,64103,MD,7
13104,202112,64103,ME,5
13104,202112,64103,MI,34
13104,202112,64103,MN,33
13104,202112,64103,MO,63
13104,202112,64103,MS,37
13104,202112,64103,NC,47
13104,202112,64103,NE,8
13104,202112,64103,NJ,75
13104,202112,66108,WA,4426
13104,202112,66201,AK,10
13104,202112,66201,AL,69
13104,202112,66201,AR,43
13104,202112,66201,AZ,102
13104,202112,66201,CA,579
13104,202112,66201,CO,82
13104,202112,66201,CT,53
13104,202112,66201,DC,10
13104,202112,66201,DE,15
13104,202112,66201,FL,297
13104,202112,66201,GA,143
13104,202112,66201,GU,0
13104,202112,66201,HI,21
13104,202112,66201,IA,48
13104,202112,66201,ID,23
13104,202112,66201,IL,189
13104,202112,66201,IN,100
13104,202112,66201,KS,42
13104,202112,66201,KY,67
13104,202112,66201,LA,68
13104,202112,66201,MA,107
13104,202112,66201,MD,92
13104,202112,66201,ME,20
13104,202112,66201,MI,148
13104,202112,66201,MN,84
13104,202112,66201,MO,88
13104,202112,66201,MS,41
13104,202112,66201,MT,16
13104,202112,66201,NC,145
13104,202112,66201,ND,10
13104,202112,66201,NE,29
13104,202112,66201,NH,20
13104,202112,66201,NJ,134
13104,202112,66201,NM,29
13104,202112,66201,NV,43
13104,202112,66201,NY,298
13104,202112,66201,OH,174
13104,202112,66201,OK,55
13104,202112,66201,OR,62
13104,202112,66201,PA,190
13104,202112,66201,PR,49
13104,202112,66201,RI,17
13104,202112,66201,SC,70
13104,202112,66201,SD,13
13104,202112,66201,TN,99
13104,202112,66201,TX,379
13104,202112,66201,UT,45
13104,202112,66201,VA,126
13104,202112,66201,VT,10
13104,202112,66201,WA,110
13104,202112,66201,WI,87
13104,202112,66201,WV,27
13104,202112,66201,WY,8
13104,202112,66215,AL,561
13104,202112,66215,AR,432
13104,202112,66215,AZ,2706
13104,202112,66215,CA,6081
13104,202112,66215,CO,3337
13104,202112,66215,CT,2223
13104,202112,66215,DC,281
13104,202112,66215,DE,308
13104,202112,66215,FL,8014
13104,202112,66215,GA,3845
13104,202112,66215,ID,348
13104,202112,66215,IL,1349
13104,202112,66215,IN,1325
13104,202112,66215,LA,792
13104,202112,66215,MA,1899
13104,202112,66215,MD,3503
13104,202112,66215,ME,587
13104,202112,66215,MI,912
13104,202112,66215,MO,2068
13104,202112,66215,MS,484
13104,202112,66215,NC,3423
13104,202112,66215,NH,1024
13104,202112,66215,NJ,3287
13104,202112,66215,NV,998
13104,202112,66215,NY,4623
13104,202112,66215,OH,2305
13104,202112,66215,OK,698
13104,202112,66215,PA,2798
13104,202112,66215,SC,1522
13104,202112,66215,TN,3933
13104,202112,66215,TX,9950
13104,202112,66215,UT,1972
13104,202112,66215,VA,3738
13104,202112,66215,VT,429
13104,202112,66215,WA,1351
13104,202112,66215,WI,977
13104,202112,66215,WV,402
13104,202112,66269,NJ,13407
13104,202112,66269,NY,67477
13104,202112,66283,AL,10014
13104,202112,66283,AR,9209
13104,202112,66283,AZ,62043
13104,202112,66283,CA,103702
13104,202112,66283,CO,26476
13104,202112,66283,CT,13232
13104,202112,66283,DC,10261
13104,202112,66283,DE,6324
13104,202112,66283,FL,110154
13104,202112,66283,GA,31862
13104,202112,66283,IL,11045
13104,202112,66283,IN,14679
13104,202112,66283,KS,11308
13104,202112,66283,KY,6456
13104,202112,66283,LA,35131
13104,202112,66283,MA,14865
13104,202112,66283,MD,25448
13104,202112,66283,MI,22760
13104,202112,66283,MS,19716
13104,202112,66283,NC,52451
13104,202112,66283,NH,1461
13104,202112,66283,NJ,57861
13104,202112,66283,NV,46056
13104,202112,66283,NY,102851
13104,202112,66283,OH,41266
13104,202112,66283,OR,6476
13104,202112,66283,PA,28399
13104,202112,66283,RI,6738
13104,202112,66283,SC,12093
13104,202112,66283,TN,47418
13104,202112,66283,TX,218756
13104,202112,66283,UT,8592
13104,202112,66283,VA,18126
13104,202112,66283,WA,9042
13104,202112,66283,WI,36931
13104,202112,66283,WV,875
13104,202112,66376,NY,17865
13104,202112,66394,IA,40591
13104,202112,66401,AK,21
13104,202112,66401,AL,738
13104,202112,66401,AR,374
13104,202112,66401,AZ,2934
13104,202112,66401,CA,34034
13104,202112,66401,CO,3871
13104,202112,66401,CT,1337
13104,202112,66401,DC,906
13104,202112,66401,DE,213
13104,202112,66401,FL,7981
13104,202112,66401,GA,5188
13104,202112,66401,HI,2375
13104,202112,66401,IA,516
13104,202112,66401,ID,516
13104,202112,66401,IL,6603
13104,202112,66401,IN,2280
13104,202112,66401,KS,661
13104,202112,66401,KY,881
13104,202112,66401,LA,898
13104,202112,66401,MA,2714
13104,202112,66401,MD,2312
13104,202112,66401,ME,285
13104,202112,66401,MI,1953
13104,202112,66401,MN,1167
13104,202112,66401,MO,1319
13104,202112,66401,MS,269
13104,202112,66401,MT,174
13104,202112,66401,NC,2379
13104,202112,66401,ND,161
13104,202112,66401,NE,324
13104,202112,66401,NH,292
13104,202112,66401,NJ,2346
13104,202112,66401,NM,750
13104,202112,66401,NV,2332
13104,202112,66401,NY,7380
13104,202112,66401,OH,2833
13104,202112,66401,OK,774
13104,202112,66401,OR,3228
13104,202112,66401,PA,3312
13104,202112,66401,PR,438
13104,202112,66401,RI,287
13104,202112,66401,SC,1044
13104,202112,66401,SD,129
13104,202112,66401,TN,1647
13104,202112,66401,TX,9394
13104,202112,66401,UT,708
13104,202112,66401,VA,3775
13104,202112,66401,VT,89
13104,202112,66401,WA,9208
13104,202112,66401,WI,1487
13104,202112,66401,WV,185
13104,202112,66401,WY,164
13104,202112,66483,PA,1678
13104,202112,66508,GA,921
13104,202112,66508,TN,0
13104,202112,66508,VA,0
13104,202112,66594,CA,875
13104,202112,66601,LA,2293
13104,202112,66662,MI,11732
13104,202112,66669,AK,29
13104,202112,66669,AL,77037
13104,202112,66669,AR,1049
13104,202112,66669,AZ,2037
13104,202112,66669,CA,914
13104,202112,66669,CO,3734
13104,202112,66669,CT,462
13104,202112,66669,DC,54
13104,202112,66669,DE,470
13104,202112,66669,FL,15242
13104,202112,66669,GA,4455
13104,202112,66669,HI,92
13104,202112,66669,IA,3854
13104,202112,66669,ID,59
13104,202112,68668,CA,16775
13104,202112,68718,AL,186
13104,202112,68718,AR,203
13104,202112,68718,AZ,146
13104,202112,68718,CA,922
13104,202112,68718,CO,235
13104,202112,68718,CT,63
13104,202112,68718,DE,109
13104,202112,68718,FL,619
13104,202112,68718,GA,669
13104,202112,68718,HI,1
13104,202112,68718,IA,222
13104,202112,68718,KS,343
13104,202112,68718,KY,197
13104,202112,68718,LA,67
13104,202112,68718,MA,38
13104,202112,68718,MD,322
13104,202112,68718,ME,408
13104,202112,68718,MI,204
13104,202112,68718,MN,150
13104,202112,68718,MO,153
13104,202112,68718,MS,28
13104,202112,68718,MT,208
13104,202112,68718,NC,798
13104,202112,68718,ND,16
13104,202112,68718,NE,63
13104,202112,68718,NJ,484
13104,202112,68718,NM,117
13104,202112,68718,NV,204
13104,202112,68718,NY,367
13104,202112,68718,OH,571
13104,202112,68718,OK,115
13104,202112,68718,OR,245
13104,202112,68718,PA,734
13104,202112,68718,SC,202
13104,202112,68718,SD,63
13104,202112,68718,TN,933
13104,202112,68718,TX,650
13104,202112,68718,UT,243
13104,202112,68718,VA,2329
13104,202112,68718,VT,83
13104,202112,68718,WA,28
13104,202112,68718,WI,76
13104,202112,68718,WV,233
13104,202112,68904,AK,0
13104,202112,68904,AL,0
13104,202112,68904,AR,0
13104,202112,68904,AZ,0
13104,202112,68904,CA,0
13104,202112,68904,CO,0
13104,202112,68904,CT,0
13104,202112,68904,FL,0
13104,202112,68904,GA,0
13104,202112,68904,IA,0
13104,202112,68904,IL,0
13104,202112,68904,IN,0
13104,202112,68904,KS,0
13104,202112,68904,KY,0
13104,202112,68904,LA,0
13104,202112,68904,MA,0
13104,202112,68904,MD,0
13104,202112,68904,MI,0
13104,202112,68904,MN,0
13104,202112,68904,MO,0
13104,202112,68904,MS,0
13104,202112,68904,NC,0
13104,202112,68904,NH,0
13104,202112,68904,NJ,0
13104,202112,68904,NV,0
13104,202112,68904,NY,0
13104,202112,68904,OH,0
13104,202112,68904,OK,0
13104,202112,68904,OR,0
13104,202112,68904,PA,0
13104,202112,68904,SC,0
13104,202112,68904,TN,0
13104,202112,68904,TX,15941
13104,202112,68904,UT,0
13104,202112,68904,VA,0
13104,202112,68904,WA,0
13104,202112,68904,WI,0
13104,202112,69003,AL,376
13104,202112,69003,AR,52
13104,202112,69003,AZ,27
13104,202112,69003,CA,879
13104,202112,69003,CO,206
13104,202112,69003,CT,99
13104,202112,69003,DC,16
13104,202112,69003,DE,24
13104,202112,69003,FL,239
13104,202112,69003,GA,204
13104,202112,69003,HI,19
13104,202112,69003,IA,63
13104,202112,69003,ID,30
13104,202112,69003,IL,304
13104,202112,69003,IN,296
13104,202112,69003,KS,63
13104,202112,69003,KY,24
13104,202112,69003,LA,30
13104,202112,69003,MA,158
13104,202112,69003,MD,67
13104,202112,69003,ME,3
13104,202112,69003,MI,147
13104,202112,69003,MN,127
13104,202112,69003,MO,237
13104,202112,69003,MS,105
13104,202112,69003,MT,48
13104,202112,69003,NC,106
13104,202112,69003,ND,57
13104,202112,69003,NE,30
13104,202112,69003,NH,22
13104,202112,69003,NJ,233
13104,202112,69003,NV,14
13104,202112,69003,NY,831
13104,202112,69003,OH,471
13104,202112,69003,OK,17
13104,202112,69003,OR,55
13104,202112,69003,PA,298
13104,202112,69003,SC,50
13104,202112,69003,SD,15
13104,202112,69003,TN,44
13104,202112,69003,TX,236
13104,202112,69003,VA,63
13104,202112,69003,VT,19
13104,202112,69003,WA,51
13104,202112,69003,WI,201
13104,202112,69003,WY,22
13104,202112,69139,OK,7196
13104,202112,69154,AK,0
13104,202112,69154,AL,0
13104,202112,69154,AR,0
13104,202112,69154,AZ,0
13104,202112,69154,CA,0
13104,202112,69154,CO,0
13104,202112,69154,CT,0
13104,202112,69154,DC,0
13104,202112,69154,DE,0
13104,202112,69154,FL,0
13104,202112,69154,GA,0
13104,202112,69154,HI,0
13104,202112,69154,IA,0
13104,202112,69154,ID,0
13104,202112,69154,IL,0
13104,202112,69154,IN,0
13104,202112,69154,KS,0
13104,202112,69154,KY,0
13104,202112,69154,LA,0
13104,202112,69154,MA,0
13104,202112,69154,MD,0
13104,202112,69154,ME,0
13104,202112,69154,MI,0
13104,202112,69154,MN,0
13104,202112,69154,MO,0
13104,202112,69154,MS,0
13104,202112,69154,MT,0
13104,202112,69154,NC,0
13104,202112,69154,ND,0
13104,202112,69154,NE,0
13104,202112,69154,NH,0
13104,202112,69154,NJ,0
13104,202112,69154,NM,0
13104,202112,69154,NV,0
13104,202112,69154,NY,0
13104,202112,69154,OH,0
13104,202112,69154,OK,0
13104,202112,69154,OR,0
13104,202112,69154,PA,0
13104,202112,69154,PR,0
13104,202112,69154,RI,0
13104,202112,69154,SC,0
13104,202112,69154,SD,0
13104,202112,69154,TN,0
13104,202112,69154,TX,0
13104,202112,69154,UT,0
13104,202112,69154,VA,0
13104,202112,69154,VT,0
13104,202112,69154,WA,0
13104,202112,69154,WI,0
13104,202112,69154,WV,0
13104,202112,69154,WY,0
13104,202112,69189,MN,2808
13104,202112,69254,OH,125725
13104,202112,69290,GA,20712
13104,202112,69303,AL,5922
13104,202112,69303,TN,333
13104,202112,69340,OR,4109
13104,202112,69340,WA,344
13104,202112,69390,NY,253
13104,202112,69440,NE,0
13104,202112,69453,FL,80
13104,202112,69489,NY,0
13104,202112,69539,PA,110190
13104,202112,69554,KS,104220
13104,202112,69604,SD,7353
13104,202112,69654,CA,107424
13104,202112,69690,ID,351
13104,202112,69690,NV,0
13104,202112,69740,FL,175
13104,202112,69790,NM,1374
13104,202112,69790,TX,0
13104,202112,69839,ND,0
13104,202112,69840,SD,0
13104,202112,69975,MI,328
13104,202112,69989,VA,1791
13104,202112,4827,OH,2000
13104,202112,5078,MD,0
13104,202112,5127,NE,1
13104,202112,5128,VA,368629
13104,202112,5164,AL,9
13104,202112,5164,AR,11
13104,202112,5164,AZ,89
13104,202112,5164,CA,104
13104,202112,5164,CO,21
13104,202112,5164,FL,2125
13104,202112,5164,GA,370
13104,202112,5164,ID,7
13104,202112,5164,IL,6634
13104,202112,5164,IN,2224
13104,202112,5164,KY,1521
13104,202112,5164,LA,22
13104,202112,5164,MA,1
13104,202112,5164,MD,59
13104,202112,5164,MI,3672
13104,202112,5164,MN,3
13104,202112,5164,MO,95
13104,202112,5164,MS,18
13104,202112,5164,NC,2508
13104,202112,5164,NJ,8
13104,202112,5164,NV,9
13104,202112,5164,NY,171
13104,202112,5164,OH,5457
13104,202112,5164,OR,6
13104,202112,5164,PA,108
13104,202112,5164,TN,430
13104,202112,5164,UT,1
13104,202112,5164,VA,25
13104,202112,5164,WV,96
13104,202112,5177,AL,174
13104,202112,5177,AR,94
13104,202112,5177,AZ,147
13104,202112,5177,CA,1515
13104,202112,5177,CO,309
13104,202112,5177,CT,138
13104,202112,5177,DC,2
13104,202112,5177,DE,313
13104,202112,5177,FL,602
13104,202112,5177,GA,531
13104,202112,5177,HI,6
13104,202112,5177,IA,52
13104,202112,5177,ID,25
13104,202112,5177,IL,405
13104,202112,5177,IN,263
13104,202112,5177,KS,94
13104,202112,5177,KY,720
13104,202112,5177,LA,171
13104,202112,5177,MA,298
13104,202112,5177,MD,420
13104,202112,5177,ME,12
13104,202112,5177,MI,892
13104,202112,5177,MN,201
13104,202112,5177,MO,308
13104,202112,5177,MS,190
13104,202112,5177,NC,475
13104,202112,5177,ND,3
13104,202112,5177,NE,42
13104,202112,5177,NH,30
13104,202112,5177,NJ,573
13104,202112,5177,NM,67
13104,202112,5177,NV,75
13104,202112,5177,NY,847
13104,202112,5177,OH,947
13104,202112,5177,OK,155
13104,202112,5177,OR,108
13104,202112,5177,PA,3391
13104,202112,5177,RI,26
13104,202112,5177,SC,185
13104,202112,5177,SD,3
13104,202112,5177,TN,737
13104,202112,5177,TX,1937
13104,202112,5177,UT,111
13104,202112,5177,VA,445
13104,202112,5177,VT,3
13104,202112,5177,WA,286
13104,202112,5177,WI,232
13104,202112,5177,WV,32
13104,202112,5214,NY,1
13104,202112,5214,VA,0
13104,202112,5263,OH,1
13104,202112,5313,NV,919
13104,202112,5378,MI,10000
13104,202112,5514,CA,248409
13104,202112,5914,MA,1
13104,202112,6050,NJ,56326
13104,202112,6063,OH,231
13104,202112,6064,AK,431
13104,202112,6064,AL,2932
13104,202112,6064,AR,1846
13104,202112,6064,AZ,4230
13104,202112,6064,CA,24265
13104,202112,6064,CO,3460
13104,202112,6064,CT,2202
13104,202112,6064,DC,450
13104,202112,6064,DE,607
13104,202112,6064,FL,12429
13104,202112,6064,GA,6040
13104,202112,6064,GU,0
13104,202112,6064,HI,902
13104,202112,6064,IA,1989
13104,202112,6064,ID,1007
13104,202112,6064,IL,7987
13104,202112,6064,IN,4124
13104,202112,6064,KS,1752
13104,202112,6064,KY,2791
13104,202112,6064,LA,2827
13104,202112,6064,MA,4428
13104,202112,6064,MD,3826
13104,202112,6064,ME,823
13104,202112,6064,MI,6256
13104,202112,6064,MN,3541
13104,202112,6064,MO,3691
13104,202112,6064,MS,1711
13104,202112,6064,MT,644
13104,202112,6064,NC,6097
13104,202112,6064,ND,469
13104,202112,6064,NE,1275
13104,202112,6064,NH,835
13104,202112,6064,NJ,5557
13104,202112,6064,NM,1268
13104,202112,6064,NV,1820
13104,202112,6064,NY,12470
13104,202112,6064,OH,7344
13104,202112,6064,OK,2281
13104,202112,6064,OR,2608
13104,202112,6064,PA,8042
13104,202112,6064,PR,2022
13104,202112,6064,RI,665
13104,202112,6064,SC,2975
13104,202112,6064,SD,534
13104,202112,6064,TN,4084
13104,202112,6064,TX,15851
13104,202112,6064,UT,1905
13104,202112,6064,VA,5224
13104,202112,6064,VT,397
13104,202112,6064,WA,4610
13104,202112,6064,WI,3625
13104,202112,6064,WV,1130
13104,202112,6064,WY,341
13104,202112,6364,CT,0
13104,202112,6500,CA,4000
13104,202112,7285,WI,0
13104,202112,7671,OH,273650
13104,202112,10108,AK,3769
13104,202112,10108,AL,18064
13104,202112,10108,AR,9493
13104,202112,10108,AS,17
13104,202112,10108,AZ,53102
